accepted_family,accepted_genus,accepted_name,species_name_raw,species_name,iucn,name_matched,overall_score,taxonomic_status,accepted_author,publicacion,colector,herbarios,nombre_comun,registro_dep,regiones_ecologicas,sinampe,herbarios_peruanos,observaciones,autor_from_papers
Melastomataceae,Miconia,Miconia hexapetala,"97. Miconia hexapetala Wurdack EN, B1ab(iii)",Miconia hexapetala,"EN, B1abiii",Miconia hexapetala,1,Accepted,Wurdack,Phytologia 48(3): 240. 1981.,J. Schunke V. 11432,"DUKE, F, TEX, US; AMAZ!, USM.",Desconocido.,"HU, PA.","BMHM, BMHP; 1450—2500 m.",Sin registro.,"AMAZ (isotipo+1), USM (isotipo citado).",Arbusto conocido de las cuencas del Aguaytía e Iscozacín. La localidad tipo está ubicada muy cerca al Parque Nacional Cordillera Azul y es probable que esté representada en este Parque.,Wurdack
Melastomataceae,Miconia,Miconia histothrix,98. Miconia histothrix Wurdack,Miconia histothrix,NA,Miconia histothrix,1,Accepted,Wurdack,Brittonia 40(1): 12—13. 1988.,J. Schunke V. 7553,"MO, US.",Desconocido.,SM.,BMHP; 800—850 m.,Sin registro.,Ninguno.,"Esta especie arbustiva fue reconocida por Wurdack (1988) de una planta recolectada en la cuenca del río Huallaga. No ha sido posible evaluarla, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia hospitalis,"99. Miconia hospitalis Wurdack VU, B1a",Miconia hospitalis,"VU, B1a",Miconia hospitalis,1,Accepted,Wurdack,Phytologia 23(5): 475. 1972.,C.O. Schunke A 20,US.,Desconocido.,"AY, HU, JU.","BMHM, BMHP; 1300—1700 m.",RCS,Ninguno.,"Árbol conocido del centro del país, de las cuencas del Tulumayo y Pachitea. Esta especie está también representada en la Reserva Comunal El Sira, en donde fue recolectada en 1969.",Wurdack
Melastomataceae,Miconia,Miconia huanucensis,100. Miconia huanucensis Wurdack,Miconia huanucensis,NA,Miconia huanucensis,1,Accepted,Wurdack,Phytologia 24(3): 201. 1972.,E. Asplund 13173,S.,Desconocido.,HU.,Sin datos; altitud desconocida.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia hutchisonii,101. Miconia hutchisonii Wurdack,Miconia hutchisonii,NA,Miconia hutchisonii,1,Accepted,Wurdack,Phytologia 14(5): 273. 1967.,P.C. Hutchison & J.K. Wright 6638,"UC, US; USM.",Desconocido.,PI.,MA; 2650—3200 m.,Sin registro.,"HUT (1), USM (isotipo citado).","Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia icosandra,102. Miconia icosandra Gleason NE,Miconia icosandra,NE,Miconia icosandra,1,Accepted,Gleason,Bull. Torrey Bot. Club 58: 239. 1931.,E.P. Killip & A.C. Smith 26781,"NY, US.",Desconocido.,"HU, PA.",BMHM; 1600— 1900 m.,Sin registro.,Ninguno.,"Árbol, conocido del centro del país, aunque un ejemplar procedente de México es reconocido como esta especie (ver TROPICOS). El ejemplar tipo fue recolectado en la cuenca del Pichis, en el Departamento de Pasco.",Gleason
Melastomataceae,Miconia,Miconia integrifolia,103. Miconia integrifolia Cogn.,Miconia integrifolia,NA,Miconia integrifolia,1,Accepted,Cogn.,Monogr. Phan. 7: 936. 1891.,H. Ruiz & J. Pavón s.n.,G-DC.,Desconocido.,SM.,Sin datos; altitud desconocida.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia koepckeana,"104. Miconia koepckeana Wurdack EN, B1a",Miconia koepckeana,"EN, B1a",Miconia koepckeana,1,Accepted,Wurdack,Phytologia 23(5): 485. 1972.,T.R. Dudley 13143,"NA, US.",Desconocido.,HU.,BMHP; 1000 m.,RCS,USM (1).,"Arbusto conocido solamente de la cuenca del Pachitea. Esta especie fue descrita de una planta recolectada en 1969, de la Reserva Comunal El Sira, donde ocupa bosques de altura corta y que por su ubicación están afectados por deforestación.",Wurdack
Melastomataceae,Miconia,Miconia lachnoclada,"105. Miconia lachnoclada Wurdack CR, B1a",Miconia lachnoclada,"CR, B1a",Miconia lachnoclada,1,Accepted,Wurdack,Phytologia 23(5): 501. 1972.,M.T. Madison 10378,"NA, US.",Desconocido.,AY.,"PSH, BPM; 3587 m.",Sin registro.,Ninguno.,Árbol conocido solamente de una localidad en la cuenca del Apurímac. Esta especie fue recolectada de una población ubicada frente a la Cordillera de Vilcabamba y ocupando zonas ecotonales de puna a bosque montano.,Wurdack
Melastomataceae,Miconia,Miconia laciniata,"106. Miconia laciniata Wurdack CR, B1ab(iii)",Miconia laciniata,"CR, B1abiii",Miconia laciniata,1,Accepted,Wurdack,Phytologia 69(5): 320—321. 1990.,A. Sagástegui A. et al. 12994,"F, US; HUT!.",Desconocido.,CA.,MDE; 2000 m.,Sin registro.,HUT (isotipo).,"Arbusto conocido, al parecer, sólo de una localidad (Hensold, 1999), en la vertiente occidental del sur de Cajamarca, en una subcuenca del Chancay. Fue registrada en una zona ecotonal entre matorral y bosque fragmentado, ambientes amenazados por tala para leña y expansión agrícola.",Wurdack
Melastomataceae,Miconia,Miconia lambayequensis,107. Miconia lambayequensis Wurdack DD,Miconia lambayequensis,DD,Miconia lambayequensis,1,Accepted,Wurdack,Phytologia 64(4): 297. 1988.,S. Llatas Q. 1976,"F, US.",Desconocido.,LA.,MDE; 2000 m.,Sin registro.,Ninguno.,Arbusto conocido solamente de una localidad en la cuenca del Olmos en la vertiente occidental. Se desconoce las condiciones de sus poblaciones.,Wurdack
Melastomataceae,Miconia,Miconia lechleri,108. Miconia lechleri Triana,Miconia lechleri,NA,Miconia lechleri,1,Accepted,Triana,Trans. Linn. Soc. London 28(1): 124. [1872]. 1871.,W. Lechler 2562,Sin datos.,Desconocido.,PU.,Sin datos; altitud desconocida.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia lilacina,109. Miconia lilacina Triana,Miconia lilacina,NA,Miconia lilacina,1,Accepted,Triana,Trans. Linn. Soc. London 28(1): 129. [1872]. 1871.,R.W. Pearce s.n.,K.,Desconocido.,"CU, PA.",Sin datos; altitud desconocida.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia longiracemosa,110. Miconia longiracemosa Gleason,Miconia longiracemosa,NA,Miconia longiracemosa,1,Accepted,Gleason,Bull. Torrey Bot. Club 58: 232. 1931.,L. Williams 4249,US.,Desconocido.,LO.,BHA; 155—210 m.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia loretensis,111. Miconia loretensis Pilg.,Miconia loretensis,NA,Miconia loretensis,1,Accepted,Pilg.,Verh. Bot. Vereins Prov. Brandenburg 47: 172. 1905.,E.H.G. Ule 6734,B.,Desconocido.,SM.,BMHP; 1400 m.,ACRCE,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia lugubris,112. Miconia lugubris Cogn.,Miconia lugubris,NA,Miconia lugubris,1,Accepted,Cogn.,Bot. Jahrb. Syst. 42: 142. 1908.,A. Weberbauer 3394,"B, US; MOL!.",Desconocido.,HU.,Sin datos; altitud desconocida.,Sin registro.,MOL (isotipo).,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia lutescens,"113. Miconia lutescens (Bonpl.) DC. subsp. piurensis Wurdack EN, B1ab(iii)",Miconia lutescens subsp. Piurensis,"EN, B1abiii",Miconia lutescens,0.9,Accepted,(Bonpl.) DC.,Phytologia 5(2): 59. 1954.,C. Ochoa 1753,NY.,Desconocido.,PI.,MA; 1800—2200 m.,Sin registro.,"CPUN (1), HAO (1).","Arbusto conocido de dos localidades, en los alrededores de un fragmento de bosque, cerca de Ayabaca. Al igual que otros taxones de los fragmentos de bosque en la vertiente occidental, amenazas a sus poblaciones provienen de la deforestación.",Bonpl.
Melastomataceae,Miconia,Miconia madisonii,114. Miconia madisonii Wurdack,Miconia madisonii,NA,Miconia madisonii,1,Accepted,Wurdack,Phytologia 23(5): 482—483. 1972.,M.T. Madison 10295,"MO, US.",Desconocido.,AY.,BMHM; 2224 m.,Sin registro.,Ninguno.,"Arbusto conocido solamente de una población, localmente frecuente, que ocupaba un bosque nublado, en la cuenca del Apurímac. No ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia malatestae,115. Miconia malatestae J.F. Macbr.,Miconia malatestae,NA,Miconia malatestae,1,Accepted,J.F. Macbr.,"Publ. Field Columbian Mus., Bot. Ser. 4: 181. 1929.",J.F. Macbride 5176,F.,Desconocido.,"HU, PA.",Sin datos; altitud desconocida.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia media,"116. Miconia media (D. Don) Naudin subsp. borealis Wurdack VU, B1a",Miconia media subsp. Borealis,"VU, B1a",Miconia media,0.9,Accepted,(D. Don) Naudin,Phytologia 9(7): 421. 1964.,J.J. Wurdack 1265,US; USM.,Desconocido.,"AM, CA.","MA, BMHM; 2400—2875 m.",Sin registro.,HAO (1).,"Arbusto descrito de una planta recolectada en 1962, de las laderas orientales de los Cerros Calla Calla, localidad que alberga varios endemismos y ubicada en una subcuenca del Marañón. También es conocida de fragmentos de bosque en la la vertiente occidental.",D. Don Naudin subsp. borealis Wurdack
Melastomataceae,Miconia,Miconia media,"117. Miconia media (D. Don) Naudin subsp. cajamarcensis Wurdack VU, B1a",Miconia media subsp. Cajamarcensis,"VU, B1a",Miconia media,0.9,Accepted,(D. Don) Naudin,Phytologia 14(5): 274. 1967.,P.C. Hutchison & J.K. Wright 5028,US; USM.,Mote mote negro.,CA.,MA; 2630—3050 m.,Sin registro.,"HUT (1), USM (isotipo citado).","Arbusto conocido de varias localidades dispersas, entre las cuencas del Magdalena y del Saña, en la vertiente occidental del sur de Cajamarca, en donde ha sido registrado en diferentes años. Este taxón fue hallado en poblaciones grandes, con numerosos individuos.",D. Don Naudin subsp. cajamarcensis Wurdack
Melastomataceae,Miconia,Miconia membranacea,118. Miconia membranacea Triana,Miconia membranacea,NA,Miconia membranacea,1,Accepted,Triana,Trans. Linn. Soc. London 28(1): 115. [1871]. 1872.,H. Ruiz & J. Pavón s.n.,B.,Desconocido.,"HU, LO, PA, SM.",BMHP; 450—900 m.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia miles-morganii,119. Miconia miles-morganii J.F. Macbr.,Miconia miles-morganii,NA,Miconia miles-morganii,1,Accepted,J.F. Macbr.,"Publ. Field Columbian Mus., Bot. Ser. 4: 184. 1929.",J.F. Macbride 4318,"F, US.",Desconocido.,"AM, HU.",BMHM; 2400— 3100 m.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia modica,120. Miconia modica J.F. Macbr.,Miconia modica,NA,Miconia modica,1,Accepted,J.F. Macbr.,"Publ. Field Columbian Mus., Bot. Ser. 4: 182. 1929.",A. Weberbauer 7552,"F, NY.",Desconocido.,AY.,BPM; 2800—2900 m.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia molinopampana,"121. Miconia molinopampa Wurdack EN, B1a",Miconia molinopampa,"EN, B1a",Miconia molinopampana,0.97,Accepted,Wurdack,Phytologia 13(2): 78—79. 1966.,J.J. Wurdack 1389a,US; USM.,Desconocido.,AM.,BMHM; 2400— 2450 m.,Sin registro.,USM (isotipo citado).,"Arbusto conocido de matorrales en la cuenca del Utcubamba; donde, aparentemente, no ha vuelto a ser recolectada desde 1962. Las poblaciones conocidas fueron descritas con individuos dispersos. Incendios intencionales y actividades agrícolas podrían ser amenazas.",Wurdack
Melastomataceae,Miconia,Miconia mollis,122. Miconia mollis Triana,Miconia mollis,NA,Miconia mollis,1,Accepted,Triana,Trans. Linn. Soc. London 28(1): 113. [1872]. 1871.,R. Spruce 4177,"C, US.",Desconocido.,SM.,BMHP; 500—1000 m.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia monzoniensis,123. Miconia monzoniensis Cogn. subsp. cuzcoensis Wurdack,Miconia monzoniensis subsp. Cuzcoensis,NA,Miconia monzoniensis,0.9,Accepted,Cogn.,Phytologia 23(5): 484—485. 1972.,M.T. Madison 10147,NA.,Desconocido.,"CU, PA.",BMHM; 2568 m.,PNO,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia neriifolia,124. Miconia neriifolia Triana brevifolia Cogn.,Miconia neriifolia var. brevifolia,NA,Miconia neriifolia var. brevifolia,1,Synonym,Triana,Bot. Jahrb. Syst. 42: 143. 1908.,A. Weberbauer 3356,B.,Desconocido.,"CA, CU, HU.",Sin datos; altitud desconocida.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia nigricans,125. Miconia nigricans Cogn.,Miconia nigricans,NA,Miconia nigricans,1,Accepted,Cogn.,Bot. Jahrb. Syst. 42: 146. 1908.,A. Weberbauer 4392,"B, US.",Desconocido.,"AM, HU.","BPM, BMHM; 2400—3100 m.",Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia nobilis,126. Miconia nobilis Gleason DD,Miconia nobilis,DD,Miconia nobilis,1,Accepted,Gleason,Bull. Torrey Bot. Club 58: 235—236. 1931.,E.P. Killip & A.C. Smith 26006,"NY, US.",Desconocido.,PA.,BMHP; 1100 m.,Sin registro.,Ninguno.,"Arbusto recolectado en la cuenca del Pichis, muy cerca al límite departamental con Junín; al parecer, no ha vuelto a ser recolectada desde 1929.",Gleason
Melastomataceae,Miconia,Miconia opacifolia,127. Miconia opacifolia J.F. Macbr.,Miconia opacifolia,NA,Miconia opacifolia,1,Accepted,J.F. Macbr.,"Publ. Field Columbian Mus., Bot. Ser. 4: 184. 1929.",J.F. Macbride 5197,F.,Desconocido.,"HU, PA.",BMHM; 2450 m.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia ottikeri,"128. Miconia ottikeri J.F. Macbr. CR, B1a",Miconia ottikeri,"CR, B1a",Miconia ottikeri,1,Accepted,J.F. Macbr.,"Publ. Field Columbian Mus., Bot. Ser. 4: 185. 1929.",J.F. Macbride 4430,"F, NY.",Desconocido.,HU.,PSH; 3900 m.,Sin registro.,Ninguno.,"Esta especie arbustiva se conoce solamente de una localidad, ubicada en el centro del país, en la cuenca alta del río Huallaga. Esta área ha sido poco herborizada y por ello, el escaso conocimiento sobre esta especie.",J.F. Macbr.
Melastomataceae,Miconia,Miconia paradisica,"129. Miconia paradisiaca Wurdack CR, B1a",Miconia paradisiaca,"CR, B1a",Miconia paradisica,0.99,Accepted,Wurdack,Phytologia 11(6): 391—392. 1965.,J.J. Wurdack 1055,US; USM.,Desconocido.,AM.,BMHM; 2200— 2300 m.,Sin registro.,USM (isotipo citado).,"Arbusto conocido de la cuenca alta del Chiriaco. Wurdack (1965) considero que esta especie era probablemente dioica, por lo que si se confirma sus poblaciones estarían muy afectadas por fragmentación de su hábitat.",Wurdack
Melastomataceae,Miconia,Miconia spennerostachya,130. Miconia pauciglandulosa Naudin,Miconia pauciglandulosa,NA,Miconia pauciglandulosa,1,Synonym,Naudin,"Ann. Sci. Nat., Bot., ser. 3, 16(2): 183. 1851.",E.F. Poeppig s.n.,Sin datos.,Desconocido.,HU.,Sin datos; altitud desconocida.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia polychaeta,131. Miconia polychaeta Wurdack,Miconia polychaeta,NA,Miconia polychaeta,1,Accepted,Wurdack,Phytologia 23(5): 493—494. 1972.,T.R. Dudley 10430,"NA, US.",Desconocido.,"CU, SM.",BMHM; 1730— 2000 m.,Sin registro.,Ninguno.,"Árbol dioico conocido de localidades dispersas en la vertiente oriental. No ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia polytopica,132. Miconia polytopica Wurdack DD,Miconia polytopica,DD,Miconia polytopica,1,Accepted,Wurdack,Phytologia 23(5): 478. 1972.,T.R. Dudley 10346,"NA, US.",Desconocido.,"AM, AY, CU, HU.",BMHM; 1730 m.,"RCS, ZRSC",USM (2).,"Especie arbustiva reconocida aquí en un sentido taxonómico amplio. Al parecer, conocida de poblaciones dispersas, en las cuencas del Cenepa, Pachitea y Apurímac. Es probable que esté representada en la flora ecuatoriana.",Wurdack
Melastomataceae,Miconia,Miconia pulgari,133. Miconia pulgari J.F. Macbr.,Miconia pulgari,NA,Miconia pulgari,1,Accepted,J.F. Macbr.,"Publ. Field Columbian Mus., Bot. Ser. 4: 182. 1929.",J.F. Macbride 4145,"F, NY.",Desconocido.,HU.,BMHM; 1780 m.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia punicea,134. Miconia punicea Wurdack,Miconia punicea,NA,Miconia punicea,1,Accepted,Wurdack,Phytologia 23(5): 480—481. 1972.,T.R. Dudley 10663,US.,Desconocido.,CU.,BMHM; 1730— 2350 m.,Sin registro.,Ninguno.,"Arbusto conocido de poblaciones grandes en la Cordillera de Vilcabamba, en la cuenca del Apurímac. No ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia quadrifolia,135. Miconia quadrifolia Naudin,Miconia quadrifolia,NA,Miconia quadrifolia,1,Accepted,Naudin,"Ann. Sci. Nat., Bot., ser. 3, 16(2): 223. 1850.",A. Mathews 1724,"P, NY.",Desconocido.,"HU, JU.",Sin datos; altitud desconocida.,Sin registro.,Ninguno.,"Este taxón fue considerado por Brako & Zarucchi (1993) como un endemismo; sin embargo, no ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia reflexipila,136. Miconia reflexipila Wurdack,Miconia reflexipila,NA,Miconia reflexipila,1,Accepted,Wurdack,Phytologia 23(5): 476—477. 1972.,T.R. Dudley 13224,US.,Desconocido.,"CU, HU, PA.",BMHP; 1290— 1330 m.,RCS,Ninguno.,"Planta arbustiva descrita de un ejemplar recolectado en la Reserva Comunal El Sira, en la cuenca del Pachitea. No ha sido posible evaluarlo, ni asignarle una categoría.",NA
Melastomataceae,Miconia,Miconia rufiramea,137. Miconia rufiramea Wurdack DD,Miconia rufiramea,DD,Miconia rufiramea,1,Accepted,Wurdack,Phytologia 23(5): 496—497. 1972.,T.R. Dudley 10919,"NA, US.",Desconocido.,CU.,BPM; 2663—3000 m.,Sin registro.,Ninguno.,"Arbusto conocido sólo de la cuenca del Apurímac. El ejemplar tipo fue recolectado en 1968, de la Cordillera Vilcabamba, en la cima de de ésta, donde era localmente frecuente en áreas abiertas del bosque nublado.",Wurdack
Melastomataceae,Miconia,Miconia saltuensis,"138. Miconia saltuensis Wurdack EN, B1ab(iii)",Miconia saltuensis,"EN, B1abiii",Miconia saltuensis,1,Accepted,Wurdack,Phytologia 14(5): 272—273. 1967.,P.C. Hutchison et al. 5935,"UC, US; USM.",Desconocido.,HU.,BMHM; 2800 m.,Sin registro.,USM (isotipo citado+1).,"Arbusto conocido de unas pocas poblaciones en la cuenca del Huallaga. Fue descrita de una planta recolectada en Carpish, localidad que alberga varios endemismos, pero está afectada por la deforestación. Al parecer, no ha vuelto a ser recolectada desde 1964.",Wurdack
